customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,is_new_customer,tenure_years,lifecycle_stage,avg_monthly_spending,price_tier,expected_total,spending_ratio,is_high_value,total_services,has_internet,has_phone,has_streaming,has_security,engagement_level,contract_level,has_long_contract,uses_paperless,risky_payment,uses_auto_payment,has_family,family_size,senior_with_dependents,single_senior,customer_profile,churn_risk_score,is_high_risk,value_risk_ratio,engagement_per_dollar,cluster,Churn_binary,segment_name
9036-CSKBW,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),107.45,5680.9,No,4+ Years,0,4.25,Loyal,111.39019607843136,High,5479.95,1.0364809020334065,1,7,1,1,1,1,High,1,1,0,0,1,0,1,0,0,Adult Alone,1,0,2840.45,0.0651465798045602,1,0,Loyal Premium
5832-TRLPB,Male,0,No,No,29,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.35,2243.9,No,2-4 Years,0,2.4166666666666665,Mature,77.37586206896552,High,2185.15,1.026416302632482,0,6,1,1,1,1,High,1,1,1,0,1,0,1,0,0,Adult Alone,1,0,1121.95,0.079628400796284,1,0,Loyal Premium
8590-YFFQO,Male,0,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.95,4523.25,No,4+ Years,0,5.833333333333333,Loyal,64.61785714285715,Medium,4546.5,0.9946673996701484,1,6,1,1,0,1,High,2,1,0,0,1,1,2,0,0,Adult with Family,0,0,4523.25,0.092378752886836,1,0,Loyal Premium
8659-IOOPU,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,100.45,7159.7,No,4+ Years,0,5.916666666666667,Loyal,100.84084507042252,High,7131.95,1.0037502015295214,1,6,1,1,1,1,High,2,1,0,1,0,1,3,0,0,Adult with Family,3,0,1789.925,0.0597312095569935,1,0,Loyal Premium
1338-CECEE,Male,0,Yes,Yes,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),68.5,2839.95,No,2-4 Years,0,3.4166666666666665,Mature,69.2670731707317,Medium,2808.5,1.010838227442605,0,5,1,1,1,1,High,1,1,0,0,1,1,3,0,0,Adult with Family,1,0,1419.975,0.072992700729927,1,0,Loyal Premium
7439-DKZTW,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,No,0-1 Year,1,0.0833333333333333,New,80.55,High,80.55,0.987737584304108,0,3,1,1,1,0,Medium,0,0,1,1,0,0,1,0,0,Adult Alone,9,1,8.055,0.037243947858473,3,0,High-Risk New
4646-QZXTF,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.25,580.1,No,0-1 Year,1,0.5833333333333334,Growing,82.87142857142858,High,568.75,1.018165862220272,0,7,1,1,1,1,High,0,0,0,0,1,1,2,0,0,Adult with Family,7,1,72.5125,0.0861538461538461,3,0,High-Risk New
4607-CHPCA,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,90.4,2178.6,Yes,2-4 Years,0,2.083333333333333,Mature,87.14399999999999,High,2260.0,0.9635559486952676,0,4,1,1,1,0,Medium,1,1,1,1,0,1,3,0,0,Adult with Family,4,0,435.72,0.0442477876106194,0,1,At-Risk Mid-Tier
9742-XOKTS,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,89.55,6038.55,No,4+ Years,0,5.583333333333333,Loyal,90.12761194029852,High,5999.849999999999,1.0062824433205295,1,5,1,1,0,1,High,1,1,0,1,0,1,3,0,0,Adult with Family,3,0,1509.6375,0.0558347292015633,1,0,Loyal Premium
6921-OZMFH,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.7,259.4,No,0-1 Year,1,0.4166666666666667,New,51.88,Medium,278.5,0.9280858676207512,0,3,1,1,0,0,Medium,0,0,1,0,0,1,3,0,0,Adult with Family,6,1,37.05714285714286,0.0538599640933572,3,0,High-Risk New
9578-FOMUK,Male,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.8,324.15,No,1-2 Years,0,1.25,Growing,21.61,Low,372.0,0.8690348525469168,0,1,0,1,0,0,Low,0,0,1,1,0,1,2,0,0,Adult with Family,8,1,36.016666666666666,0.0403225806451612,2,0,Budget Committed
4712-UYOOI,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.0,417.65,No,1-2 Years,0,1.6666666666666667,Growing,20.8825,Low,400.0,1.0415211970074811,0,1,0,1,0,0,Low,0,0,0,1,0,1,3,0,0,Adult with Family,8,1,46.40555555555555,0.05,2,0,Budget Committed
8824-RWFXJ,Male,0,Yes,Yes,3,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.15,168.15,Yes,0-1 Year,1,0.25,New,56.05,Medium,168.45,0.9923281203894956,0,4,1,1,0,1,Medium,0,0,1,0,0,1,3,0,0,Adult with Family,6,1,24.02142857142857,0.0712377560106856,3,1,High-Risk New
7722-CVFXN,Male,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,105.2,5637.85,No,4+ Years,0,4.5,Loyal,104.40462962962964,High,5680.8,0.9922647752472809,1,6,1,1,1,0,High,1,1,1,1,0,1,3,0,0,Adult with Family,3,0,1409.4625,0.0570342205323193,1,0,Loyal Premium
8717-VCTXJ,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.55,839.4,No,2-4 Years,0,3.5,Mature,19.985714285714284,Low,821.1,1.0210436686534483,0,1,0,1,0,0,Low,1,1,1,0,0,0,1,0,0,Adult Alone,2,0,279.8,0.0511508951406649,2,0,Budget Committed
7363-QTBIW,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.75,769.1,No,0-1 Year,1,0.75,Growing,85.45555555555556,High,717.75,1.0700521739130435,0,3,1,1,1,0,Medium,0,0,1,1,0,1,2,0,0,Adult with Family,8,1,85.45555555555556,0.0376175548589341,3,0,High-Risk New
4159-NAAIX,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),97.45,6253.0,No,4+ Years,0,5.25,Loyal,99.25396825396824,High,6139.35,1.0183458597636943,1,5,1,1,1,0,High,2,1,0,0,1,0,1,0,0,Adult Alone,1,0,3126.5,0.0513083632632119,1,0,Loyal Premium
0971-QIFJK,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.25,1641.8,No,4+ Years,0,5.75,Loyal,23.79420289855073,Low,1673.25,0.9806181872480216,0,1,0,1,0,0,Low,2,1,0,0,1,1,2,0,0,Adult with Family,1,0,820.9,0.0412371134020618,2,0,Budget Committed
9397-TZSHA,Female,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.6,1678.05,No,4+ Years,0,5.75,Loyal,24.319565217391304,Low,1697.4,0.988018134715026,0,1,0,1,0,0,Low,2,1,0,0,1,0,1,0,0,Adult Alone,1,0,839.025,0.040650406504065,2,0,Budget Committed
3391-JSQEW,Male,0,Yes,No,40,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,2058.5,No,2-4 Years,0,3.333333333333333,Mature,51.4625,Medium,2006.0,1.0256601893373194,0,3,1,1,0,0,Medium,0,0,1,0,0,1,2,0,0,Adult with Family,4,0,411.7,0.0598205383848454,0,0,At-Risk Mid-Tier
0343-QLUZP,Male,0,No,No,60,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),39.6,2424.5,No,4+ Years,0,5.0,Loyal,40.40833333333333,Medium,2376.0,1.019983172065629,0,4,1,0,0,1,Medium,2,1,0,0,1,0,1,0,0,Adult Alone,0,0,2424.5,0.101010101010101,1,0,Loyal Premium
9763-PDTKK,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.4,387.2,Yes,0-1 Year,1,0.3333333333333333,New,96.8,High,377.6,1.022715266772319,0,6,1,1,1,1,High,0,0,1,0,1,0,1,0,0,Adult Alone,7,1,48.4,0.0635593220338983,3,1,High-Risk New
2176-LVPNX,Female,1,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,89.85,6293.45,No,4+ Years,0,5.916666666666667,Loyal,88.64014084507042,High,6379.349999999999,0.9863800575203556,1,8,1,1,1,1,High,2,1,0,0,0,0,1,0,1,Senior Alone,1,0,3146.725,0.0890372843628269,1,0,Loyal Premium
7627-JKIAZ,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.95,2839.65,Yes,2-4 Years,0,3.083333333333333,Mature,76.7472972972973,High,2921.15,0.9717673630717109,0,3,1,1,0,1,Medium,0,0,1,0,1,1,2,0,0,Adult with Family,4,0,567.9300000000001,0.0379987333755541,0,1,At-Risk Mid-Tier
3312-UUMZW,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.85,3145.9,No,2-4 Years,0,2.6666666666666665,Mature,98.309375,High,3163.2,0.9942165476265724,0,5,1,1,1,0,High,0,0,1,0,1,1,2,0,0,Adult with Family,5,0,524.3166666666667,0.0505816894284269,0,0,At-Risk Mid-Tier
1271-UODNO,Male,0,No,No,39,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),53.85,2200.7,No,2-4 Years,0,3.25,Mature,56.42820512820512,Medium,2100.15,1.047378816362468,0,3,1,1,0,0,Medium,2,1,1,0,1,0,1,0,0,Adult Alone,1,0,1100.35,0.0557103064066852,2,0,Budget Committed
8461-EFQYM,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.25,914.4,No,2-4 Years,0,3.1666666666666665,Mature,24.063157894736843,Low,921.5,0.991219512195122,0,1,0,1,0,0,Low,1,1,1,1,0,0,1,0,0,Adult Alone,4,0,182.88,0.0412371134020618,2,0,Budget Committed
6900-RBKER,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),89.45,4577.75,No,4+ Years,0,4.333333333333333,Loyal,88.03365384615384,High,4651.400000000001,0.9839545180981858,1,4,1,1,1,1,Medium,2,1,1,0,1,0,1,0,0,Adult Alone,1,0,2288.875,0.0447177193963107,1,0,Loyal Premium
6891-JPYFF,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.25,4997.5,No,2-4 Years,0,4.0,Mature,104.11458333333331,High,5052.0,0.9890164258856126,1,6,1,1,1,1,High,0,0,1,0,1,1,3,0,0,Adult with Family,5,0,832.9166666666666,0.0570071258907363,1,0,Loyal Premium
1459-QNFQT,Male,0,Yes,Yes,70,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.5,4144.8,No,4+ Years,0,5.833333333333333,Loyal,59.21142857142858,Medium,4165.0,0.9949111857897264,1,6,1,0,1,1,High,2,1,0,0,1,1,3,0,0,Adult with Family,0,0,4144.8,0.1008403361344537,1,0,Loyal Premium
1047-NNCBF,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,1493.55,No,1-2 Years,0,1.6666666666666667,Growing,74.6775,High,1411.0,1.057754957507082,0,2,1,1,0,0,Low,0,0,0,0,1,0,1,0,0,Adult Alone,6,1,213.3642857142857,0.0283486888731396,0,0,At-Risk Mid-Tier
3696-XRIEN,Female,0,No,No,50,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.5,4179.1,No,4+ Years,0,4.166666666666667,Loyal,83.58200000000001,High,4125.0,1.0128696073679109,1,7,1,1,1,1,High,1,1,1,0,1,0,1,0,0,Adult Alone,1,0,2089.55,0.0848484848484848,1,0,Loyal Premium
4081-DYXAV,Female,0,No,No,19,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),44.85,893.55,Yes,1-2 Years,0,1.5833333333333333,Growing,47.02894736842105,Medium,852.15,1.0473539236945435,0,3,1,0,1,0,Medium,1,1,1,0,1,0,1,0,0,Adult Alone,2,0,297.85,0.0668896321070234,0,1,At-Risk Mid-Tier
0074-HDKDG,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),61.6,1611.0,No,2-4 Years,0,2.083333333333333,Mature,64.44,Medium,1540.0,1.045425048669695,0,5,1,1,0,1,High,1,1,1,0,1,1,3,0,0,Adult with Family,1,0,805.5,0.0811688311688311,0,0,At-Risk Mid-Tier
8791-GFXLZ,Male,0,No,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.05,593.05,No,0-1 Year,1,1.0,Growing,49.42083333333333,Medium,588.5999999999999,1.0058514246947083,0,3,1,1,0,0,Medium,0,0,1,0,1,0,1,0,0,Adult Alone,6,1,84.72142857142856,0.0611620795107033,3,0,High-Risk New
8111-SLLHI,Male,1,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.65,4284.8,Yes,2-4 Years,0,3.25,Mature,109.86666666666667,High,4120.35,1.0396593349266623,1,6,1,1,1,1,High,0,0,1,1,0,1,2,0,0,Senior with Family,7,1,535.6,0.056791292001893,0,1,At-Risk Mid-Tier
0927-LCSMG,Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,74.65,544.55,Yes,0-1 Year,1,0.5833333333333334,Growing,77.79285714285713,High,522.5500000000001,1.040110782160252,0,3,1,1,0,1,Medium,0,0,0,0,0,0,1,0,0,Adult Alone,6,1,77.79285714285713,0.0401875418620227,3,1,High-Risk New
9330-DHBFL,Female,0,Yes,Yes,23,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,66.25,1533.8,No,1-2 Years,0,1.9166666666666667,Growing,66.68695652173913,Medium,1523.75,1.005935399245778,0,6,1,1,0,1,High,1,1,1,0,0,1,3,0,0,Adult with Family,2,0,511.26666666666665,0.090566037735849,0,0,At-Risk Mid-Tier
0098-BOWSO,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.4,529.8,No,2-4 Years,0,2.25,Mature,19.62222222222222,Low,523.8,1.0095274390243902,0,1,0,1,0,0,Low,0,0,1,1,0,0,1,0,0,Adult Alone,7,1,66.225,0.0515463917525773,2,0,Budget Committed
3452-ABWRL,Male,1,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.05,3865.6,No,2-4 Years,0,3.9166666666666665,Mature,82.2468085106383,High,4044.35,0.9555662674428664,1,3,1,1,1,0,Medium,0,0,1,0,1,0,1,0,1,Senior Alone,5,0,644.2666666666667,0.0348634514816966,0,0,At-Risk Mid-Tier
5859-HZYLF,Male,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.15,515.75,No,2-4 Years,0,2.1666666666666665,Mature,19.83653846153846,Low,497.9,1.0337743034676288,0,1,0,1,0,0,Low,2,1,1,0,1,1,3,0,0,Adult with Family,2,0,171.91666666666666,0.052219321148825,2,0,Budget Committed
8257-RZAHR,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.7,941.0,Yes,1-2 Years,0,1.1666666666666667,Growing,67.21428571428571,Medium,905.8,1.037715041905602,0,4,1,1,1,1,Medium,0,0,1,0,1,1,2,0,0,Adult with Family,5,0,156.83333333333334,0.061823802163833,0,1,At-Risk Mid-Tier
5293-WXJAK,Female,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.05,1133.65,Yes,0-1 Year,1,0.9166666666666666,Growing,103.05909090909093,High,1144.55,0.9896119767797128,0,6,1,1,1,1,High,0,0,1,0,1,1,2,0,0,Senior with Family,7,1,141.70625,0.0576645843344545,3,1,High-Risk New
3156-QLHBO,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.25,48.35,No,0-1 Year,1,0.1666666666666666,New,24.175,Low,38.5,1.2240506329113925,0,1,0,1,0,0,Low,0,0,0,0,0,1,2,0,0,Adult with Family,7,1,6.04375,0.0519480519480519,3,0,High-Risk New
2208-NQBCT,Female,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.95,2070.05,No,2-4 Years,0,2.1666666666666665,Mature,79.6173076923077,High,2130.7000000000003,0.971079420181076,0,4,1,1,0,1,Medium,0,0,0,1,0,1,3,0,0,Adult with Family,7,1,258.75625,0.048810250152532,0,0,At-Risk Mid-Tier
1779-PWPMG,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.65,8333.95,No,4+ Years,0,6.0,Loyal,115.74930555555557,High,8254.800000000001,1.0094660723370237,1,8,1,1,1,1,High,2,1,1,0,1,1,2,0,0,Senior with Family,1,0,4166.975,0.0697775839511556,1,0,Loyal Premium
6621-NRZAK,Female,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,1209.25,No,4+ Years,0,5.25,Loyal,19.194444444444443,Low,1260.0,0.9589611419508328,0,1,0,1,0,0,Low,2,1,0,0,1,1,3,0,0,Adult with Family,1,0,604.625,0.05,2,0,Budget Committed
0831-JNISG,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.8,1396.25,No,4+ Years,0,5.916666666666667,Loyal,19.66549295774648,Low,1405.8,0.9925007108330964,0,1,0,1,0,0,Low,2,1,0,0,0,1,3,0,0,Adult with Family,1,0,698.125,0.0505050505050505,2,0,Budget Committed
0774-IFUVM,Male,0,Yes,Yes,11,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.15,723.35,No,0-1 Year,1,0.9166666666666666,Growing,65.75909090909092,Medium,716.6500000000001,1.0079425903992196,0,4,1,1,1,1,Medium,0,0,1,0,1,1,3,0,0,Adult with Family,6,1,103.33571428571427,0.0613967766692248,3,0,High-Risk New
3082-WQRVY,Male,1,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,228.65,No,1-2 Years,0,1.1666666666666667,Growing,16.33214285714286,Low,275.1,0.8281419775443681,0,1,0,1,0,0,Low,1,1,0,0,0,1,2,0,0,Senior with Family,3,0,57.1625,0.0508905852417302,2,0,Budget Committed
9553-DLCLU,Female,0,No,Yes,13,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.95,1161.75,No,1-2 Years,0,1.0833333333333333,Growing,89.36538461538461,High,1156.35,1.003801788568713,0,8,1,1,1,1,High,2,1,0,0,1,1,2,0,0,Adult with Family,3,0,290.4375,0.0899381675098369,1,0,Loyal Premium
1641-BYBTK,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,98.35,No,0-1 Year,1,0.5,New,16.391666666666666,Low,121.2,0.8048281505728314,0,1,0,1,0,0,Low,0,0,1,0,0,1,2,0,0,Adult with Family,7,1,12.29375,0.0495049504950495,3,0,High-Risk New
2460-NGXBJ,Male,1,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.2,775.3,No,0-1 Year,1,0.9166666666666666,Growing,70.48181818181818,High,827.2,0.9361265394832166,0,2,1,1,0,0,Low,0,0,1,0,1,1,3,1,0,Senior with Family,7,1,96.9125,0.026595744680851,3,0,High-Risk New
2446-ZKVAF,Male,0,Yes,No,18,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.8,1074.65,No,1-2 Years,0,1.5,Growing,59.70277777777778,Medium,1022.4,1.0500781708032052,0,3,1,1,0,0,Medium,0,0,0,0,1,1,2,0,0,Adult with Family,5,0,179.10833333333335,0.0528169014084507,0,0,At-Risk Mid-Tier
0841-NULXI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.55,35.55,Yes,0-1 Year,1,0.0833333333333333,New,35.55,Medium,35.55,0.9726402188782488,0,2,1,0,1,0,Low,0,0,1,1,0,0,1,0,0,Adult Alone,9,1,3.555,0.0562587904360056,3,1,High-Risk New
3522-CDKHF,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.5,2324.7,No,2-4 Years,0,2.6666666666666665,Mature,72.646875,High,2416.0,0.9618121638394704,0,3,1,1,0,1,Medium,0,0,1,0,1,1,2,0,0,Adult with Family,4,0,464.94,0.0397350993377483,0,0,At-Risk Mid-Tier
1430-SFQSA,Male,0,No,No,29,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,35.6,1072.6,No,2-4 Years,0,2.4166666666666665,Mature,36.98620689655172,Medium,1032.4,1.037933036578285,0,3,1,0,0,1,Medium,1,1,0,0,0,0,1,0,0,Adult Alone,1,0,536.3,0.0842696629213483,0,0,At-Risk Mid-Tier
0411-EZJZE,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.25,170.5,No,0-1 Year,1,0.25,New,56.833333333333336,Medium,180.75,0.938101788170564,0,3,1,1,1,0,Medium,0,0,1,1,0,0,1,0,0,Adult Alone,8,1,18.944444444444443,0.0497925311203319,3,0,High-Risk New
7851-WZEKY,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,196.9,Yes,0-1 Year,1,0.1666666666666666,New,98.45,High,190.3,1.029273392577104,0,4,1,1,1,0,Medium,0,0,1,1,0,0,1,0,0,Adult Alone,9,1,19.69,0.0420388859695218,3,1,High-Risk New
8844-TONUD,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.65,1162.85,Yes,1-2 Years,0,1.0833333333333333,Growing,89.44999999999999,High,1256.45,0.924768380452503,0,5,1,1,1,1,High,0,0,1,0,0,1,3,0,0,Adult with Family,6,1,166.12142857142857,0.0517330574236937,0,1,At-Risk Mid-Tier
8807-ARQET,Female,0,No,No,41,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,40.35,1677.85,No,2-4 Years,0,3.4166666666666665,Mature,40.92317073170732,Medium,1654.35,1.013592291660374,0,3,1,0,1,0,Medium,0,0,1,1,0,0,1,0,0,Adult Alone,6,1,239.69285714285712,0.0743494423791821,0,0,At-Risk Mid-Tier
8992-CEUEN,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.85,18.85,No,0-1 Year,1,0.0833333333333333,New,18.85,Low,18.85,0.9496221662468514,0,1,0,1,0,0,Low,0,0,0,1,0,0,1,0,0,Adult Alone,9,1,1.885,0.053050397877984,3,0,High-Risk New
4320-QMLLA,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,54.85,370.4,No,0-1 Year,1,0.5833333333333334,Growing,52.91428571428571,Medium,383.95,0.9622028834913624,0,3,1,1,1,0,Medium,0,0,0,0,0,0,1,0,0,Adult Alone,6,1,52.91428571428571,0.0546946216955332,3,0,High-Risk New
8777-PVYGU,Female,0,Yes,No,52,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,64.3,3410.6,No,4+ Years,0,4.333333333333333,Loyal,65.58846153846153,Medium,3343.6,1.019733301441129,0,5,1,1,1,1,High,1,1,1,0,0,1,2,0,0,Adult with Family,0,0,3410.6,0.077760497667185,1,0,Loyal Premium
8292-ITGYJ,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.65,1138.8,No,2-4 Years,0,3.75,Mature,25.306666666666665,Low,1109.25,1.0257149290700291,0,1,0,1,0,0,Low,2,1,1,0,1,1,3,0,0,Adult with Family,2,0,379.6,0.0405679513184584,2,0,Budget Committed
6870-ZWMNX,Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),76.1,5264.25,No,4+ Years,0,5.833333333333333,Loyal,75.20357142857142,High,5327.0,0.98803490990991,1,6,1,1,1,1,High,2,1,0,0,1,1,2,0,0,Adult with Family,0,0,5264.25,0.0788436268068331,1,0,Loyal Premium
0621-CXBKL,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.7,1005.7,No,4+ Years,0,4.416666666666667,Loyal,18.975471698113207,Low,991.1,1.0137082955347243,0,1,0,1,0,0,Low,2,1,0,0,0,0,1,0,0,Adult Alone,1,0,502.85,0.053475935828877,2,0,Budget Committed
5268-DSMNQ,Female,1,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),97.95,5936.55,No,4+ Years,0,5.166666666666667,Loyal,95.7508064516129,High,6072.900000000001,0.977386851940269,1,5,1,1,1,1,High,1,1,1,0,1,1,2,0,0,Senior with Family,1,0,2968.275,0.0510464522715671,1,0,Loyal Premium
5334-JLAXU,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.1,5475.9,No,4+ Years,0,5.0,Loyal,91.265,High,5646.0,0.9697007260492296,1,5,1,1,1,1,High,0,0,1,0,1,1,2,0,0,Adult with Family,4,0,1095.1799999999998,0.053134962805526,1,0,Loyal Premium
